feature	permutation_importance_mean	permutation_importance_std
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_2_ad_stat	0.000292357795150171	0.0004565331145600111
cross_mul_RAW_7_sample_entropy_left_RAW_1_stats_min_whole	0.00029204158478776004	0.0004490405321433641
cross_mul_RAW_7_sample_entropy_left_CUMSUM_7_hjorth_complexity_whole	0.00028298870181134306	0.00034381375448212315
cross_mul_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left	0.0002721251765905064	0.0004023922939298706
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_DIFF_2_bartlett_pvalue	0.00026336477309182426	0.00039861749283477595
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_whole	0.0002629255178295087	0.0002894411007847858
div_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_7_sample_entropy_left	0.00026064669025606114	0.00039108954069569266
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_2_bartlett_pvalue	0.0002542158541112305	0.0005031616180180718
cross_mul_RAW_7_sample_entropy_left_RAW_1_stats_median_whole	0.00024324286281853904	0.00018424874778249465
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_DIFF_2_jb_pvalue_left	0.00022841190832885943	0.0001790102565918107
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_ratio_value_number_to_time_series_length_whole	0.000210297101373762	0.00036046154548336623
cross_mul_RAW_8_benford_correlation_whole_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_left	0.0001939981872200902	0.0002671523339942038
cross_mul_RAW_8_benford_correlation_whole_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_whole	0.0001851253916279605	0.00021000779465463944
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_quantile_0_4_whole	0.0001819410783942421	0.00017076034681572935
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_DIFF_2_levene_pvalue	0.00017923909565475626	0.0006325490835737622
cross_mul_RAW_7_sample_entropy_left_RAW_2_bartlett_stat	0.0001791453197670456	0.00037367624821598556
cross_mul_RAW_3_detrend_volatility_normalized_whole_DIFF_7_cond_entropy_left	0.00017816472064095202	0.0004997463287978284
cross_mul_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_contribution_left	0.0001775797155795844	0.0003678074244028299
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_7_approx_entropy_left	0.00017543191666862136	0.00023964555983183047
cross_mul_RAW_8_benford_correlation_whole_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_right	0.0001744382310279291	0.00027516625669514184
cross_mul_RAW_1_stats_cv_whole_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_contribution_left	0.00017187907579908736	0.000149340234382288
cross_mul_RAW_1_stats_cv_whole_CUMSUM_1_stats_range_right	0.0001683215862188303	0.00018853050843351335
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_whole	0.00016737471535070657	9.940677638203328e-05
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_8_ratio_value_number_to_time_series_length_ratio	0.00016486531215955449	0.0006006979734587449
div_RAW_1_stats_cv_whole_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	0.00016277551666020297	0.00013759295398550324
cross_mul_RAW_7_sample_entropy_left_RAW_7_cond_entropy_left	0.0001589052406155356	0.00019668497783440226
cross_mul_RAW_3_detrend_volatility_normalized_whole_DIFF_2_levene_pvalue	0.00015575389428935325	0.00042219665627983674
cross_mul_RAW_3_detrend_volatility_normalized_whole_CUMSUM_1_stats_max_ratio_to_whole_left	0.00015529184100477765	0.00040521457374704227
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_2_bartlett_stat	0.0001471316222794461	0.00025277876268795207
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_2_ad_stat	0.00014618830874021162	0.00017761409577981763
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_8_quantile_0_4_whole	0.0001460566207791003	0.00020567502844655566
cross_mul_RAW_7_sample_entropy_left_RAW_1_stats_range_left	0.00014501491842234816	0.00022432721894621716
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_DIFF_8_change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2_whole	0.00014351607976448077	0.00033324342034168024
cross_mul_RAW_7_sample_entropy_left_CUMSUM_8_last_location_of_maximum_whole	0.0001425720949187825	0.00028000951293879
div_RAW_3_detrend_volatility_normalized_whole_RAW_1_stats_cv_whole	0.00013807665626892839	0.00026719375929901406
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_CUMSUM_7_katz_fd_whole	0.0001376791695903623	0.0006114212499022826
cross_mul_RAW_8_benford_correlation_whole_RAW_1_stats_mean_right	0.00013102462792720872	0.0003727566791712886
DIFF_2_levene_pvalue	0.00013088931761568888	0.00023180174526613874
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio_to_whole_left	0.0001302956787671883	0.0004800825788528662
cross_mul_RAW_1_stats_cv_whole_CUMSUM_1_stats_range_ratio_to_whole_left	0.00013001751691466777	0.0002534689311631443
cross_mul_RAW_7_sample_entropy_left_CUMSUM_1_stats_theil_sen_slope_whole	0.00012484690120614814	0.0002485954831997462
cross_mul_RAW_8_benford_correlation_whole_RAW_2_shapiro_pvalue_whole	0.00012203048693178342	6.570469316180151e-05
cross_mul_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_contribution_left	0.00011942897588223647	0.0003591461905973246
cross_mul_RAW_7_sample_entropy_left_RAW_2_shapiro_pvalue_whole	0.00011757058233583529	7.911286318823996e-05
cross_mul_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_right	0.00011522375898197046	4.730808263142351e-05
cross_mul_RAW_7_sample_entropy_left_RAW_8_ratio_value_number_to_time_series_length_contribution_left	0.00011284626971067245	0.0002574467191950634
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_RAW_2_bartlett_pvalue	0.00011238892047275351	0.00036270977207706706
cross_mul_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_CUMSUM_10_rpt_cost_normal_right	0.00010658495327136252	0.00047795201758106645
div_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	0.00010607183890520397	0.00015310282904537503
cross_mul_RAW_8_benford_correlation_whole_RAW_1_stats_range_left	0.00010032853238662322	0.00020909954487598043
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_CUMSUM_10_rpt_cost_normal_right	0.00010005506115464023	0.00023586787764895734
div_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	9.912434709292482e-05	0.00012792173091197512
cross_mul_RAW_3_detrend_volatility_normalized_whole_CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_left	9.703365514410867e-05	0.00032730222274497494
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_2_shapiro_pvalue_whole	9.692696984618498e-05	0.00012330080102339571
cross_mul_RAW_8_benford_correlation_whole_CUMSUM_7_cond_entropy_whole	9.690721982703597e-05	0.0001526612430801085
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_8_index_mass_quantile_q_0_8_left	9.156576149471963e-05	0.0001226454198277567
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_8_quantile_0_1_contribution_right	9.150718244978484e-05	0.00018337087330432843
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_ratio_to_whole_right	9.014958427826514e-05	0.00015617861995060743
cross_mul_RAW_3_detrend_volatility_normalized_whole_CUMSUM_7_cond_entropy_whole	9.002387544189916e-05	0.0003291989510025532
cross_mul_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_quantile_0_1_contribution_right	8.491930943059334e-05	8.545143176476242e-05
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_right	8.05690049326202e-05	4.8102078841296035e-05
cross_mul_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_DIFF_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_6_contribution_left	8.00039327267743e-05	0.00027847567392499695
cross_mul_RAW_7_sample_entropy_left_CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	7.772834038005327e-05	3.477137711758789e-05
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_DIFF_2_levene_pvalue	7.756359266755884e-05	0.0002923110932736201
cross_mul_RAW_8_benford_correlation_whole_RAW_5_max_power_whole	7.724764240605309e-05	0.00018828228965520375
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	7.572008874205395e-05	7.979893922818025e-05
cross_mul_RAW_8_benford_correlation_whole_RAW_1_stats_min_whole	7.453299536592462e-05	0.0001765056733461551
CUMSUM_1_stats_theil_sen_slope_whole	7.159735452535121e-05	0.00010902553197923285
cross_mul_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_1_stats_median_ratio	6.979651479528837e-05	0.0001786197801380263
cross_mul_RAW_3_detrend_volatility_normalized_whole_DIFF_2_bartlett_pvalue	6.961224439660298e-05	0.0005940705814621697
cross_mul_RAW_7_sample_entropy_left_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	6.878289072138831e-05	8.7137245431136e-05
div_RAW_1_stats_cv_whole_RAW_3_detrend_volatility_normalized_whole	6.829916751062704e-05	9.102834567161558e-05
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_right	6.816599317345795e-05	2.983103861272376e-05
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_8_quantile_0_4_left	6.767805689935403e-05	0.0001610712490566858
sub_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_benford_correlation_whole	6.626925824089081e-05	0.0001442139417997518
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_contribution_left	6.519677153456248e-05	0.00030961477231126105
cross_mul_RAW_1_stats_cv_whole_RAW_1_stats_mean_whole	6.475610532352349e-05	6.099287038420284e-05
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_contribution_left	6.474409880764642e-05	0.0002656772340412707
cross_mul_RAW_8_benford_correlation_whole_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_ratio_to_whole_right	6.36990920432312e-05	8.803063538233141e-05
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_CUMSUM_2_wilcoxon_stat	6.31588484459078e-05	0.00021697595226721452
cross_mul_RAW_7_sample_entropy_left_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_left	6.301106961118186e-05	6.184236118893103e-05
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_CUMSUM_2_ttest_pvalue	6.29247042410841e-05	6.37021117225437e-05
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_DIFF_2_jb_pvalue_left	6.126524805510791e-05	7.836855776877974e-05
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_2_ttest_pvalue	6.014609822458715e-05	0.0003569989410104075
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_CUMSUM_7_cond_entropy_whole	5.9983773682168446e-05	0.00012133546182640933
cross_mul_RAW_3_detrend_volatility_normalized_whole_CUMSUM_2_ttest_pvalue	5.777535388176603e-05	6.068019187413274e-05
cross_mul_RAW_8_index_mass_quantile_q_0_1_right_DIFF_2_jb_pvalue_left	5.6744377296993335e-05	8.382167816058762e-05
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	5.511204321393071e-05	4.20715062437133e-05
cross_mul_RAW_7_sample_entropy_left_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2_whole	5.321324358231628e-05	9.930658326701688e-05
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole	5.161752412503497e-05	0.00020072844455145268
cross_mul_RAW_1_stats_cv_whole_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	5.156876983904437e-05	0.0003460324121633535
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_4_autocorr_lag1_whole	5.0807859026247274e-05	0.00021977936471492942
cross_mul_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left_RAW_7_cond_entropy_left	5.041372630045227e-05	0.00013445827280580538
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	5.014967660264324e-05	5.559166275242912e-05
cross_mul_RAW_8_benford_correlation_whole_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_whole	4.9697694979625723e-05	0.00014850276866456305
cross_mul_RAW_3_detrend_volatility_normalized_whole_DIFF_2_jb_pvalue_left	4.968089018429044e-05	8.17890170710021e-05
cross_mul_RAW_3_detrend_volatility_normalized_whole_CUMSUM_1_stats_theil_sen_slope_whole	4.948381954077653e-05	0.00026247110628857453
cross_mul_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_diff	4.641361004452781e-05	0.0001321546689702881
cross_mul_RAW_7_sample_entropy_left_RAW_1_stats_mean_whole	4.636452203802821e-05	0.0001645119304867226
div_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	4.575531456809446e-05	0.000146420364784489
CUMSUM_2_ks_pvalue	4.436407656589147e-05	4.075829785749608e-05
cross_mul_RAW_7_sample_entropy_left_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	4.403705279786507e-05	3.998362761575193e-05
cross_mul_RAW_7_sample_entropy_left_CUMSUM_4_autocorr_lag1_whole	4.3925818614356515e-05	0.00022897804550248667
RAW_2_bartlett_pvalue	4.386028804609032e-05	5.483474715182813e-05
cross_mul_RAW_8_benford_correlation_whole_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4_left	4.228413621983784e-05	2.8801352350517555e-05
sqmul_RAW_8_index_mass_quantile_q_0_1_right_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	4.039095479479782e-05	2.8850700798199622e-05
sqmul_RAW_3_detrend_volatility_normalized_whole_RAW_8_benford_correlation_whole	4.016505142583338e-05	8.81085920180534e-05
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_quantile_0_1_contribution_right	3.982936693026074e-05	5.065670533347633e-05
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left	3.967657853278017e-05	0.00022168570257285694
div_RAW_3_detrend_volatility_normalized_whole_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left	3.921457095729552e-05	0.0001131759352104587
cross_mul_RAW_1_stats_cv_whole_CUMSUM_7_cond_entropy_whole	3.901896822250062e-05	0.00015683455355838967
RAW_2_ad_stat	3.798126715340965e-05	0.00015687013033945254
div_RAW_3_detrend_volatility_normalized_whole_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left	3.789861941738359e-05	9.85596496746176e-05
add_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_7_sample_entropy_left	3.773413778769719e-05	0.0001334269189695476
cross_mul_RAW_7_sample_entropy_left_RAW_2_bartlett_pvalue	3.749187056182768e-05	5.8377677982723545e-05
div_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_7_sample_entropy_left	3.74613751863373e-05	6.511418462823524e-05
div_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	3.7439825242884247e-05	7.38360563957545e-05
div_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	3.7303900614304994e-05	9.082686222855436e-05
cross_mul_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_CUMSUM_7_katz_fd_whole	3.7296936840653946e-05	6.576288555210315e-05
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_right	3.723751621921734e-05	0.0003391086489845754
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_8_percentage_of_reoccurring_values_to_all_values_diff	3.719067581427815e-05	0.00013226167593779402
cross_mul_RAW_7_sample_entropy_left_RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_ratio_to_whole_right	3.711930533562336e-05	0.00011245778947514704
cross_mul_RAW_7_sample_entropy_left_RAW_8_ratio_value_number_to_time_series_length_ratio_to_whole_left	3.706575704716886e-05	7.971982669789475e-05
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_1_stats_theil_sen_slope_whole	3.654642429636645e-05	0.00012808221307009676
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_2_bartlett_pvalue	3.619932388758129e-05	6.719515425587553e-05
sub_RAW_7_sample_entropy_left_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	3.5948265979233174e-05	0.0005094770846994486
RAW_1_stats_std_whole	3.5855690815120855e-05	3.478591455107777e-05
mul_RAW_8_percentage_of_reoccurring_values_to_all_values_contribution_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	3.41816631714964e-05	5.809841901152559e-05
div_RAW_7_sample_entropy_left_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left	3.3552763619773e-05	0.0003150196651668604
cross_mul_RAW_7_sample_entropy_left_RAW_2_ad_stat	3.270446451577369e-05	0.0001551368437908602
sub_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_index_mass_quantile_q_0_1_right	3.2469627634386104e-05	0.00015795720320066944
cross_mul_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_quantile_0_4_contribution_left	3.215551586334242e-05	4.2276276009731265e-05
cross_mul_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left_RAW_1_stats_median_ratio	3.1934076685874444e-05	0.00011091713999106921
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	3.15031022879464e-05	3.868662245507475e-05
cross_mul_RAW_3_detrend_volatility_normalized_whole_RAW_8_index_mass_quantile_q_0_8_left	3.09684313277403e-05	9.325789276791005e-05
cross_mul_RAW_8_benford_correlation_whole_DIFF_2_levene_pvalue	3.0431317017829414e-05	0.00015357001630125067
sqmul_RAW_7_sample_entropy_left_RAW_8_percentage_of_reoccurring_values_to_all_values_ratio_to_whole_left	2.999147202734753e-05	0.000209443493710543
CUMSUM_2_kpss_pvalue_ratio_to_whole_left	2.9487240584937793e-05	0.00016231831479581433
mul_RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_contribution_left_RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_left	2.9000485729321348e-05	2.7489311887183913e-05
cross_mul_RAW_8_benford_correlation_whole_CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_whole	2.8989404051017467e-05	5.672114898781082e-05
cross_mul_RAW_8_index_mass_quantile_q_0_8_ratio_to_whole_left_CUMSUM_2_ad_pvalue	2.8959959984760083e-05	6.376629143042967e-05
cross_mul_RAW_8_benford_correlation_whole_CUMSUM_1_stats_theil_sen_slope_whole	2.874407644676392e-05	0.00010588789731557674
